Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,solar,wind,water
2017,10,18,5,30,10.4,0,0,0,0,9.2,0,0,0,0,281,92.56,101.99,0.15,1017,1.4,261,0.9,,,,,0,69.847363815105,236522.385889417
2017,10,18,6,30,10.4,0,0,0,0,8.9,0,0,0,0,281,90.48,91.46,0.15,1017,1.4,259,1,,,,,0,95.8125703910906,236522.385889417
2017,10,18,7,30,12.3,52,336,104,0,9.1,52,336,0,104,281,80.67,81.24,0.15,1018,1.5,263,1.3,,,,,105446.40912,178.158932217529,236523.201256907
2017,10,18,8,30,15,88,559,261,3,9.3,20,0,3,20,0.282,68.61,72.01,0.15,1018,1.5,276,1.4,,,,,20178.4284,182.463290944022,236503.764273326
2017,10,18,9,30,17.4,107,681,404,3,9.9,70,0,3,70,0.282,61.36,64.09,0.15,1018,1.5,288,1.1,,,,,70314.237,76.297702902412,236486.489636263
2017,10,18,10,30,19.3,133,699,501,3,10.2,195,20,3,206,281,55.47,58.18,0.15,1017,1.5,290,0.9,,,,,206201.91708,37.6379577034763,236472.815671514
2017,10,18,11,30,20.8,132,741,558,3,10.2,186,7,0,190,281,50.85,54.99,0.15,1017,1.6,285,0.9,,,,,189659.8962,34.9236819075525,236479.376079623
2017,10,18,12,30,21.8,126,756,558,3,10.1,252,82,0,298,0.28,47.2,55.05,0.15,1016,1.6,283,1,,,,,296916.22764,45.6638044879444,236472.629265813
2017,10,18,13,30,22.3,144,657,489,2,9.8,231,107,0,287,0.28,45.15,58.33,0.15,1015,1.6,289,0.9,,,,,285691.21686,32.5104952327142,236469.256003272
2017,10,18,14,30,22.2,120,619,388,2,9.8,184,130,0,240,279,45.19,64.33,0.15,1015,1.6,312,0.6,,,,,238949.8704,9.67613004590627,236469.930648081
2017,10,18,15,30,21.3,91,523,250,0,9.9,91,523,0,250,279,48.13,72.31,0.15,1014,1.6,183,0.5,,,,,249321.645,5.83046566535726,236476.002624595
2017,10,18,16,30,18.7,50,319,97,0,12,50,319,0,97,0.28,64.94,81.58,0.15,1014,1.6,58,0.6,,,,,97202.56122,11.4758530195404,236493.545641833
2017,10,18,17,30,16,0,0,0,0,11.9,0,0,0,0,281,76.48,91.82,0.15,1014,1.6,88,0.9,,,,,0,45.266860855984,236511.766145669
2017,10,18,18,30,14.5,0,0,0,0,11.4,0,0,0,0,0.282,81.82,102.38,0.15,1015,1.7,104,1.2,,,,,0,118.515910079514,236534.70874352
2017,10,18,19,30,13.5,0,0,0,0,11.6,0,0,0,0,0.283,88.43,112.99,0.15,1015,1.7,118,1.2,,,,,0,127.2948663817,236541.06200976
2017,10,18,20,30,12.7,0,0,0,0,11.8,0,0,0,0,0.283,94.48,123.25,0.15,1015,1.7,129,1.1,,,,,0,104.225804105587,236546.144868489
2017,10,18,21,30,12.5,0,0,0,0,11.9,0,0,0,0,0.284,96.37,132.61,0.15,1016,1.7,134,0.9,,,,,0,58.0558650946648,236547.415617303
2017,10,18,22,30,12.7,0,0,0,0,11.9,0,0,0,0,0.284,94.71,140.15,0.15,1016,1.7,121,0.7,,,,,0,26.8855536754453,236546.144868489
2017,10,18,23,30,12.9,0,0,0,0,11.8,0,0,0,0,0.283,92.8,144.53,0.15,1016,1.7,70,0.5,,,,,0,9.64603621935259,236544.874133327
2017,10,19,0,30,12.8,0,0,0,0,11.7,0,0,0,0,0.283,92.98,144.48,0.15,1016,1.7,31,0.4,,,,,0,4.97735468918594,236545.509499201
2017,10,19,1,30,11.9,0,0,0,0,11.6,0,0,0,0,281,98.34,140.02,0.14,1016,1.7,172,0.6,,,,,0,18.0690523170448,236551.227945666
2017,10,19,2,30,11.5,0,0,0,0,11.5,0,0,0,0,279,100,132.43,0.14,1015,1.7,333,0.5,,,,,0,10.8096863435547,236553.769566177
2017,10,19,3,30,11.3,0,0,0,1,11.3,0,0,0,0,279,100,123.06,0.14,1015,1.7,301,0.5,,,,,0,11.0010082257415,236555.040396914
2017,10,19,4,30,10.9,0,0,0,1,10.9,0,0,0,0,278,100,112.8,0.14,1015,1.8,265,0.5,,,,,0,11.4047149496219,236567.709051763
2017,10,19,5,30,10.4,0,0,0,1,10.4,0,0,0,0,278,100,102.21,0.14,1015,1.8,251,0.5,,,,,0,11.9530185529691,236570.709999924
2017,10,19,6,30,10.5,0,0,0,0,10.5,0,0,0,0,278,100,91.68,0.14,1015,1.9,267,0.5,,,,,0,11.8391802810361,236579.04531425
2017,10,19,7,30,12,53,289,96,0,10.4,53,289,0,96,279,90.2,81.48,0.14,1016,2,302,0.6,,,,,97388.33472,17.9184768810694,236578.984343256
2017,10,19,8,30,14.3,92,513,248,3,10.6,18,0,0,18,281,78.44,72.28,0.14,1016,2,328,0.7,,,,,18183.85524,23.8773798376332,236566.560043671
2017,10,19,9,30,16.6,113,636,388,3,11,32,0,0,32,0.283,69.54,64.39,0.14,1016,2.1,333,0.6,,,,,32190.92928,12.9531158176405,236562.981047772
2017,10,19,10,30,18.5,122,705,490,3,10.9,41,0,0,41,0.285,61.43,58.5,0.14,1016,2.2,330,0.5,,,,,41100.76242,6.7261549853864,236561.691624938
2017,10,19,11,30,20,127,733,544,3,10.6,53,0,0,53,0.287,54.72,55.34,0.14,1016,2.2,331,0.5,,,,,52983.43326,6.22169336148242,236554.326358747
2017,10,19,12,30,20.9,127,732,543,3,10.3,65,0,0,65,0.288,50.84,55.41,0.14,1015,2.2,176,0.4,,,,,64871.6445,3.04533173161962,236549.907419171
2017,10,19,13,30,21.2,135,661,478,3,10.2,40,0,0,40,0.288,49.49,58.69,0.14,1014,2.2,39,0.6,,,,,39898.8504,10.1225684653493,236548.434476
2017,10,19,14,30,21,121,594,375,3,10.2,38,0,0,38,0.288,50.1,64.66,0.14,1014,2.3,66,0.9,,,,,37917.94356,34.4890368426545,236557.696297093
2017,10,19,15,30,20,96,470,236,1,10.3,96,470,0,236,0.288,53.57,72.62,0.14,1014,2.3,73,1.2,,,,,235926.23112,85.8393805861623,236562.393069412
2017,10,19,16,30,17.6,53,237,87,0,11.4,53,237,0,87,0.288,67,81.87,0.14,1014,2.3,76,1.2,,,,,87358.41738,97.5447506660935,236573.666083958
2017,10,19,17,30,15.1,0,0,0,0,11.9,0,0,0,0,0.288,81.12,92.11,0.14,1014,2.3,81,1.2,,,,,0,113.694543822732,236585.409949978
2017,10,19,18,30,13.8,0,0,0,0,11.7,0,0,0,0,0.288,87.09,102.66,0.14,1015,2.3,90,1.3,,,,,0,158.325872645265,236591.51722111
2017,10,19,19,30,12.9,0,0,0,0,12,0,0,0,0,0.288,94.36,113.27,0.14,1015,2.2,99,1.3,,,,,0,169.37186376005,236589.192671564
2017,10,19,20,30,12.2,0,0,0,0,12.2,0,0,0,0,289,100,123.55,0.14,1016,2.2,105,1.1,,,,,0,108.604247398467,236592.630751989
2017,10,19,21,30,11.7,0,0,0,3,11.7,0,0,0,0,289,100,132.92,0.14,1016,2.2,103,0.9,,,,,0,62.0254968960094,236595.086584899
2017,10,19,22,30,11.6,0,0,0,1,11.6,0,0,0,0,0.29,100,140.49,0.14,1016,2.1,91,0.8,,,,,0,43.9380276010897,236588.704903053
2017,10,19,23,30,11.5,0,0,0,3,11.5,0,0,0,0,0.29,100,144.89,0.14,1016,2.1,78,0.8,,,,,0,44.3200974063165,236589.219437222
2017,10,20,0,30,11.5,0,0,0,3,11.5,0,0,0,0,291,100,144.83,0.14,1016,2,73,0.8,,,,,0,44.3200974063165,236581.685450639
2017,10,20,1,30,11.5,0,0,0,3,11.5,0,0,0,0,292,100,140.33,0.14,1016,2,69,0.7,,,,,0,29.6910027546222,236581.685450639
2017,10,20,2,30,11.5,0,0,0,3,11.5,0,0,0,0,293,100,132.7,0.14,1016,2,67,0.5,,,,,0,10.820336280839,236581.685450639
2017,10,20,3,30,11.4,0,0,0,1,11.4,0,0,0,0,294,100,123.3,0.14,1016,2,173,0.3,,,,,0,2.3576943264565,236582.225679517
2017,10,20,4,30,11,0,0,0,1,11,0,0,0,0,295,100,113.02,0.14,1016,1.9,272,0.4,,,,,0,5.79183091105273,236576.202108488
2017,10,20,5,30,10.2,0,0,0,0,10.2,0,0,0,0,295,100,102.43,0.14,1016,1.9,265,0.8,,,,,0,49.9687372718274,236580.751270511
2017,10,20,6,30,10,0,0,0,1,10,0,0,0,0,295,100,91.91,0.14,1017,1.9,268,0.8,,,,,0,51.0182774818479,236581.888588353
2017,10,20,7,30,11.4,50,309,95,0,10.6,50,309,0,95,294,94.98,81.72,0.14,1017,1.9,273,1.2,,,,,96479.1405,151.04095307126,236573.927593082
2017,10,20,8,30,13.9,85,544,248,3,11,18,0,0,18,293,82.44,72.54,0.14,1017,1.9,272,1.3,,,,,18197.1522,157.496565349061,236559.712862623
2017,10,20,9,30,16.3,106,663,390,3,11.8,31,0,3,31,292,74.59,64.68,0.14,1018,1.9,265,1,,,,,31202.13798,61.1920568280673,236546.068328371
2017,10,20,10,30,18.1,123,710,490,3,11.7,41,0,0,41,0.29,66.4,58.83,0.14,1018,1.9,266,1,,,,,41131.04994,55.1066589114639,236535.835960579
2017,10,20,11,30,19.3,129,737,544,3,11.5,74,0,0,74,0.288,60.7,55.7,0.14,1017,1.9,276,0.9,,,,,74072.53332,37.6379577034763,236529.014873843
2017,10,20,12,30,20.1,129,736,543,3,11.3,218,29,0,235,0.286,57.1,55.77,0.14,1017,1.9,288,0.8,,,,,234883.1439,25.3822276029094,236524.46770124
2017,10,20,13,30,20.5,128,691,484,3,11.2,94,0,0,94,0.286,55.11,59.04,0.14,1017,1.9,304,0.7,,,,,93883.81788,16.6723220048341,236522.194180501
2017,10,20,14,30,20.4,112,637,381,3,11,50,0,0,50,0.286,54.81,65,0.14,1016,1.9,330,0.6,,,,,49947.435,10.5402805182761,236522.762556588
2017,10,20,15,30,19.6,87,524,241,1,10.9,87,524,0,241,0.286,57.29,72.93,0.14,1016,1.9,193,0.6,,,,,241102.69974,10.9704960496343,236527.309663628
2017,10,20,16,30,17.3,49,294,89,0,12,49,294,0,89,0.286,71.22,82.17,0.14,1016,1.9,51,0.6,,,,,89415.96642,12.429001304788,236540.383570305
2017,10,20,17,30,14.9,0,0,0,0,12.1,0,0,0,0,0.285,83.59,92.4,0.14,1017,1.9,67,0.7,,,,,0,22.9384296039663,236554.027448726
2017,10,20,18,30,13.8,0,0,0,0,11.8,0,0,0,0,0.285,87.5,102.94,0.14,1017,2,75,0.9,,,,,0,52.6385930200792,236569.260867354
2017,10,20,19,30,13.2,0,0,0,4,12,0,0,0,0,0.284,92.47,113.55,0.14,1018,2.1,83,0.9,,,,,0,55.085367702339,236580.472660711
2017,10,20,20,30,12.6,0,0,0,7,12.3,0,0,0,0,0.282,97.85,123.84,0.14,1018,2.2,91,0.8,,,,,0,40.5305102749459,236590.666122368
2017,10,20,21,30,12.3,0,0,0,1,12.3,0,0,0,0,0.28,100,133.24,0.14,1018,2.2,87,0.6,,,,,0,17.5158531447365,236592.139591525
2017,10,20,22,30,12.1,0,0,0,7,12.1,0,0,0,0,0.28,100,140.84,0.14,1018,2.3,75,0.5,,,,,0,10.3040343625774,236599.504128368
2017,10,20,23,30,12,0,0,0,7,12,0,0,0,0,0.28,100,145.25,0.14,1018,2.3,62,0.5,,,,,0,10.3899013155989,236599.973963235
2017,10,21,0,30,11.8,0,0,0,4,11.8,0,0,0,0,279,100,145.18,0.14,1018,2.4,57,0.5,,,,,0,10.5660013378972,236606.705640655
2017,10,21,1,30,11.5,0,0,0,0,11.5,0,0,0,0,278,100,140.63,0.14,1018,2.4,32,0.4,,,,,0,5.55091771156868,236608.056503158
2017,10,21,2,30,11.3,0,0,0,1,11.3,0,0,0,0,277,100,132.96,0.14,1018,2.4,184,0.4,,,,,0,5.64916404274689,236608.957086729
2017,10,21,3,30,11.1,0,0,0,0,11.1,0,0,0,0,277,100,123.53,0.14,1018,2.5,336,0.5,,,,,0,11.2323257465934,236615.060622769
2017,10,21,4,30,10.9,0,0,0,0,10.9,0,0,0,0,278,100,113.24,0.14,1018,2.5,311,0.5,,,,,0,11.4384234667144,236615.925234053
2017,10,21,5,30,10.6,0,0,0,0,10.6,0,0,0,0,278,100,102.65,0.14,1018,2.5,292,0.6,,,,,0,20.3249994037981,236617.222162826
2017,10,21,6,30,10.9,0,0,0,1,10.9,0,0,0,0,276,100,92.14,0.14,1018,2.6,288,0.6,,,,,0,19.7655957504825,236620.694935534
2017,10,21,7,30,12.4,57,204,85,0,11.2,57,204,0,85,273,92.7,81.96,0.14,1018,2.7,291,0.8,,,,,86166.4635,41.1842281826063,236619.106916441
2017,10,21,8,30,15,106,420,230,4,11.7,17,0,0,17,0.27,80.78,72.81,0.14,1018,2.8,287,1.1,,,,,17151.66414,88.5053353667979,236613.386486795
2017,10,21,9,30,17.5,133,548,365,4,12.7,173,66,0,201,268,73.39,64.98,0.14,1018,2.8,283,1.4,,,,,201865.18842,156.397106523448,236603.737372607
2017,10,21,10,30,19.3,147,620,465,4,13.1,92,0,0,92,266,67.53,59.16,0.14,1018,2.9,286,1.6,,,,,92090.17656,211.68266506293,236601.72587206
2017,10,21,11,30,20.4,152,656,518,4,13.2,149,0,0,149,266,63.43,56.05,0.14,1018,2.9,289,1.8,,,,,148843.3563,285.147785753284,236597.626970044
2017,10,21,12,30,21.1,148,661,517,2,13.2,251,155,0,338,266,60.54,56.13,0.14,1017,3,291,1.8,,,,,337207.70772,275.417093337286,236599.848502407
2017,10,21,13,30,21.3,153,597,457,3,13.1,195,27,0,208,266,59.44,59.39,0.14,1016,3,294,1.7,,,,,207435.60864,229.612615849488,236599.128090471
2017,10,21,14,30,21,136,524,355,1,13.1,136,524,0,355,267,60.58,65.33,0.14,1016,3,305,1.3,,,,,354233.4201,104.145221448967,236600.20871002
2017,10,21,15,30,20.1,105,402,221,7,13.2,87,0,0,87,267,64.49,73.24,0.14,1016,3,159,0.8,,,,,86956.73838,25.3572696603303,236603.450627895
2017,10,21,16,30,18.5,54,177,77,7,14.2,32,0,3,32,267,75.99,82.46,0.14,1016,2.9,34,0.5,,,,,32078.64384,6.7261549853864,236604.706980913
2017,10,21,17,30,16.8,0,0,0,7,14,0,0,0,0,267,83.79,92.68,0.14,1016,2.9,76,0.7,,,,,0,20.3241983141759,236611.042086662
2017,10,21,18,30,15.7,0,0,0,7,13.8,0,0,0,0,267,88.26,103.21,0.14,1016,2.9,99,0.8,,,,,0,32.4637656160917,236615.141453512
2017,10,21,19,30,15,0,0,0,7,13.8,0,0,0,0,267,92.61,113.83,0.14,1016,2.9,116,0.8,,,,,0,33.9787413448427,236617.750215466
2017,10,21,20,30,14.5,0,0,0,7,14,0,0,0,0,268,96.61,124.13,0.14,1016,3,128,0.8,,,,,0,35.1504220808717,236623.624557715
2017,10,21,21,30,14.3,0,0,0,7,14.1,0,0,0,0,269,98.87,133.55,0.14,1016,3,131,0.7,,,,,0,23.8773798376332,236624.345118836
2017,10,21,22,30,14.4,0,0,0,7,14.2,0,0,0,0,0.27,98.62,141.17,0.14,1016,3.1,124,0.7,,,,,0,23.7115646998719,236627.725487463
2017,10,21,23,30,14.4,0,0,0,4,14.2,0,0,0,0,271,98.46,145.61,0.14,1015,3.1,111,0.7,,,,,0,23.6882265456397,236627.725487463
2017,10,22,0,30,14.4,0,0,0,7,14.1,0,0,0,0,272,98.36,145.52,0.14,1015,3.2,105,0.7,,,,,0,23.6882265456397,236631.232454003
2017,10,22,1,30,14.3,0,0,0,7,14.1,0,0,0,0,275,98.8,140.94,0.14,1014,3.2,103,0.9,,,,,0,50.6482359227793,236631.570238201
2017,10,22,2,30,14.2,0,0,0,7,14.1,0,0,0,0,278,99.32,133.23,0.14,1013,3.2,108,1,,,,,0,69.8965883906143,236631.908023364
2017,10,22,3,30,14.2,0,0,0,6,14.1,0,0,0,0,0.282,99.2,123.77,0.14,1012,3.1,111,1.1,,,,,0,92.9405206887291,236628.422828779
2017,10,22,4,30,14.2,0,0,0,7,14.1,0,0,0,0,0.286,99.15,113.46,0.14,1012,3.1,111,1.1,,,,,0,92.9405206887291,236628.422828779
2017,10,22,5,30,14.1,0,0,0,7,14,0,0,0,0,0.29,99.57,102.86,0.14,1011,3.1,108,1.1,,,,,0,93.5071835219587,236628.771500978
2017,10,22,6,30,14.4,0,0,0,7,14,0,0,0,0,294,97.5,92.36,0.14,1011,3.1,104,1,,,,,0,68.7897199087788,236627.725487463
2017,10,22,7,30,15.3,52,233,83,6,14.2,9,0,3,9,297,93.44,82.2,0.14,1010,3,95,1.1,,,,,9075.30642,86.0880510809988,236620.742357116
2017,10,22,8,30,16.6,93,463,228,6,14.9,18,0,0,18,0.3,89.66,73.07,0.14,1010,3,64,1.3,,,,,18107.39772,130.971927884723,236616.058930892
2017,10,22,9,30,17.6,112,606,366,7,15.5,173,211,0,261,301,87.25,65.27,0.14,1010,2.9,22,1.4,,,,,262075.25214,154.286415978408,236608.060818169
2017,10,22,10,30,18.5,126,672,468,7,15.8,196,28,3,210,303,84.23,59.48,0.14,1009,2.8,173,1.8,,,,,210516.1002,311.653372422413,236599.877947284
2017,10,22,11,30,19.1,137,689,518,3,15.6,201,17,3,210,305,79.96,56.39,0.14,1008,2.8,336,2.2,,,,,210283.4034,550.592238449679,236597.562352525
2017,10,22,12,30,19.1,137,688,518,4,15,83,0,0,83,308,77.06,56.48,0.14,1007,2.7,326,2.4,,,,,83112.01182,714.109328048291,236592.290175637
2017,10,22,13,30,18.6,160,581,452,3,14.3,69,0,0,69,312,76.17,59.74,0.14,1006,2.6,319,2.7,,,,,69156.83286,1043.06460059828,236588.690612875
2017,10,22,14,30,17.5,160,445,344,3,13.8,42,0,3,42,316,78.74,65.66,0.14,1006,2.6,312,2.9,,,,,42180.78564,1373.69021074964,236593.262128905
2017,10,22,15,30,16.2,127,278,206,1,13.5,127,278,0,206,322,83.85,73.55,0.14,1006,2.6,302,2.6,,,,,207381.28356,1069.3943561441,236598.665057443
2017,10,22,16,30,15,53,86,64,4,13.3,26,0,3,26,327,89.58,82.74,0.14,1006,2.5,304,1.9,,,,,26231.95692,450.715405091931,236598.201965598
2017,10,22,17,30,14,0,0,0,4,12.9,0,0,0,0,331,93.11,92.95,0.14,1007,2.3,164,1.9,,,,,0,483.389391785971,236590.577620412
2017,10,22,18,30,12.8,0,0,0,6,12,0,0,0,0,334,94.65,103.49,0.14,1008,2.1,34,3.3,,,,,0,2772.85563836425,236582.530667588
2017,10,22,19,30,11.1,0,0,0,4,10.7,0,0,0,0,336,97.31,114.1,0.14,1009,1.9,58,4.5,,,,,0,8115.97324016701,236575.633475536
2017,10,22,20,30,9.8,0,0,0,9,9,0,0,0,0,338,94.79,124.41,0.14,1010,1.7,68,3.8,,,,,0,5540.90833541019,236564.572062696
2017,10,22,21,30,9.3,0,0,0,6,8.1,0,0,0,0,339,92.16,133.85,0.14,1011,1.6,81,2,,,,,0,852.104917579711,236556.992118491
2017,10,22,22,30,9.4,0,0,0,7,8,0,0,0,0,0.34,90.72,141.51,0.14,1011,1.5,137,0.9,,,,,0,76.8220174164251,236544.081575954
2017,10,22,23,30,9.3,0,0,0,4,7.8,0,0,0,0,341,90.36,145.96,0.14,1011,1.5,206,0.8,,,,,0,54.5347147251015,236544.801652711
2017,10,23,0,30,9.1,0,0,0,4,7.7,0,0,0,0,341,90.91,145.86,0.14,1010,1.5,229,0.9,,,,,0,79.2761201890784,236546.241819376
2017,10,23,1,30,8.9,0,0,0,4,7.4,0,0,0,0,0.34,90.29,141.24,0.14,1011,1.5,254,1.7,,,,,0,546.817985655096,236547.682003577
2017,10,23,2,30,8.6,0,0,0,7,7.1,0,0,0,0,0.34,90.15,133.49,0.14,1010,1.5,262,2,,,,,0,920.550858098846,236549.842312762
2017,10,23,3,30,8.1,0,0,0,4,6.7,0,0,0,0,338,90.59,124,0.14,1010,1.4,267,1.9,,,,,0,837.976877886109,236540.128659999
2017,10,23,4,30,7.6,0,0,0,4,6.1,0,0,0,0,336,90.12,113.68,0.14,1010,1.3,271,1.9,,,,,0,893.106935641774,236528.921590373
2017,10,23,5,30,7.2,0,0,0,7,5.5,0,0,0,0,335,88.75,103.08,0.14,1010,1.2,278,2.2,,,,,0,1463.49686837698,236514.94814301
2017,10,23,6,30,7.4,0,0,0,0,4.8,0,0,0,0,333,83.84,92.59,0.14,1010,1.1,288,2.5,,,,,0,2089.5104992742,236492.54709831
2017,10,23,7,30,9,33,496,98,0,4.8,33,496,0,98,331,75.09,82.44,0.14,1010,1.1,296,2.9,,,,,99960.21756,2681.68483267063,236476.844268119
2017,10,23,8,30,11.7,52,732,262,0,5.8,52,732,0,262,328,67.2,73.33,0.14,1011,1,303,2.9,,,,,265934.15532,2064.87689705256,236421.424494708
2017,10,23,9,30,15,61,839,409,0,5.8,61,839,0,409,323,54.07,65.56,0.14,1011,1,316,2.9,,,,,412648.86078,1610.603979701,236385.823121217
2017,10,23,10,30,18,68,889,515,0,3.6,68,889,0,515,319,38.27,59.8,0.14,1011,1,327,2.8,,,,,516741.2253,1208.05754515001,236353.467539186
2017,10,23,11,30,19.5,69,912,570,0,1.4,69,912,0,570,314,29.94,56.74,0.14,1011,1,322,2.5,,,,,570348.1674,793.727537408985,236337.293069474
2017,10,23,12,30,20.3,69,912,568,0,1,69,912,0,568,311,27.65,56.84,0.14,1011,1,312,2.2,,,,,567507.75984,519.586714348618,236328.667590772
2017,10,23,13,30,20.6,68,885,510,0,0.9,68,885,0,510,308,26.92,60.08,0.14,1011,1,306,2.1,,,,,509275.4634,445.324610848683,236325.433198574
2017,10,23,14,30,20.5,62,829,399,0,0.9,62,829,0,399,306,27.15,65.98,0.14,1011,1.1,304,1.9,,,,,398506.84398,331.430883878152,236364.041504347
2017,10,23,15,30,19.3,51,724,252,0,1.8,51,724,0,252,305,31.09,73.85,0.14,1011,1.1,304,1.3,,,,,252247.00536,112.760964290676,236375.807198366
2017,10,23,16,30,17.2,31,491,91,0,7.6,31,491,0,91,304,53.08,83.02,0.14,1011,1.1,305,0.9,,,,,91442.11986,41.9841257973486,236396.399981685
2017,10,23,17,30,15.3,0,0,0,0,4.7,0,0,0,0,302,49.13,93.22,0.14,1012,1.1,313,1,,,,,0,64.8073046350698,236415.034639522
2017,10,23,18,30,13.7,0,0,0,0,4.1,0,0,0,0,0.3,52.22,103.75,0.14,1012,1.1,332,1.2,,,,,0,125.065798749185,236430.729261793
2017,10,23,19,30,12.1,0,0,0,0,4.4,0,0,0,0,298,59.26,114.37,0.14,1013,1.1,351,1.4,,,,,0,225.083189034926,236446.425968005
2017,10,23,20,30,11,0,0,0,0,4.4,0,0,0,0,298,63.56,124.69,0.14,1013,1.1,184,1.5,,,,,0,304.52672714729,236457.21866259
2017,10,23,21,30,10.4,0,0,0,0,4.1,0,0,0,0,298,65.03,134.15,0.14,1013,1.1,9,1.6,,,,,0,390.904735565479,236463.106002201
2017,10,23,22,30,10.1,0,0,0,0,3.9,0,0,0,0,299,65.37,141.84,0.14,1014,1.1,7,1.5,,,,,0,331.990178628412,236466.049781945
2017,10,23,23,30,10,0,0,0,0,3.7,0,0,0,0,301,64.77,146.31,0.14,1014,1.1,178,1.5,,,,,0,335.310080414696,236467.031058148
2017,10,24,0,30,10,0,0,0,0,3.3,0,0,0,0,302,63.06,146.2,0.14,1015,1.1,351,1.4,,,,,0,272.88836980577,236467.031058148
2017,10,24,1,30,9.4,0,0,0,0,3,0,0,1,0,302,64.32,141.54,0.14,1015,1.1,321,1.4,,,,,0,290.306776389117,236472.918886394
2017,10,24,2,30,8.8,0,0,0,0,2.9,0,0,0,0,302,66.4,133.75,0.14,1015,1.1,312,1.4,,,,,0,310.100420233829,236478.807007852
2017,10,24,3,30,8.4,0,0,0,0,2.8,0,0,0,0,301,67.67,124.23,0.14,1016,1.1,310,1.5,,,,,0,399.966001809584,236482.732585064
2017,10,24,4,30,8.1,0,0,0,0,2.6,0,0,0,0,0.3,68.21,113.9,0.14,1016,1.1,310,1.5,,,,,0,414.779557432161,236485.676853502
2017,10,24,5,30,7.9,0,0,0,0,2.4,0,0,0,0,297,68.45,103.3,0.14,1016,1.1,311,1.5,,,,,0,425.280305721583,236487.639739858
2017,10,24,6,30,8.4,0,0,0,0,2.4,0,0,0,0,295,65.87,92.81,0.14,1017,1.1,313,1.4,,,,,0,325.507239141998,236482.732585064
2017,10,24,7,30,10.9,31,521,98,0,3.2,31,521,0,98,293,58.95,82.67,0.14,1017,1,312,1.6,,,,,99616.3434,374.446073261269,236430.05674571
2017,10,24,8,30,14.3,50,743,260,0,4.6,50,743,0,260,293,52.15,73.6,0.14,1018,1,310,1.9,,,,,262655.6868,478.417900690527,236393.374031724
2017,10,24,9,30,17.3,60,843,405,0,3.9,60,843,0,405,292,40.83,65.86,0.14,1018,1,326,1.8,,,,,406892.8809,336.243631755318,236361.016382722
2017,10,24,10,30,19.9,67,889,510,0,3.4,67,889,0,510,292,33.7,60.13,0.14,1018,1,178,1.8,,,,,509934.771,292.312302983266,236332.980251422
2017,10,24,11,30,21.4,70,910,564,0,2.7,70,910,0,564,291,29.17,57.08,0.14,1018,1,12,1.8,,,,,562365.4716,271.823122867617,236316.808585521
2017,10,24,12,30,22.1,70,910,563,0,2.5,70,910,0,563,0.29,27.58,57.18,0.14,1017,1,180,1.6,,,,,560640.54582,184.681547445603,236309.262565474
2017,10,24,13,30,22.3,68,885,505,0,2.5,68,885,0,505,289,27.17,60.42,0.14,1017,1,344,1.4,,,,,502697.0889,122.612592322547,236307.10664826
2017,10,24,14,30,22,62,832,396,0,2.6,62,832,0,396,0.288,27.83,66.3,0.14,1017,1,330,1.3,,,,,394413.55272,99.5091935614523,236310.340538832
2017,10,24,15,30,20.9,51,726,249,0,3.2,51,726,0,249,0.287,31.22,74.15,0.14,1017,1,311,0.8,,,,,248508.2997,24.4106590822239,236322.198894908
2017,10,24,16,30,19.2,31,483,87,0,8.3,31,483,0,87,0.286,49.22,83.3,0.14,1017,1,281,0.6,,,,,87101.34282,11.2100707357576,236340.527786314
2017,10,24,17,30,18,0,0,0,0,4.1,0,0,0,0,0.286,39.76,93.49,0.14,1018,1,255,0.6,,,,,0,11.96916631557,236353.467539186
2017,10,24,18,30,17.2,0,0,0,3,2.6,0,0,0,0,0.285,37.66,104.01,0.14,1018,1.1,250,0.7,,,,,0,19.8906203790722,236396.399981685
2017,10,24,19,30,16.3,0,0,0,4,2.5,0,0,0,0,0.284,39.45,114.63,0.14,1018,1.1,266,0.7,,,,,0,20.9888754920271,236405.22655867
2017,10,24,20,30,15.4,0,0,0,0,2.6,0,0,0,0,0.284,42.02,124.97,0.14,1019,1.2,295,0.7,,,,,0,22.2373207753886,236441.181693889
2017,10,24,21,30,14.6,0,0,0,0,2.9,0,0,0,0,0.283,45.48,134.45,0.14,1020,1.2,330,0.7,,,,,0,23.4788225590361,236448.376394973
2017,10,24,22,30,14,0,0,0,0,3.4,0,0,1,0,0.282,48.66,142.16,0.14,1020,1.3,188,0.7,,,,,0,24.4850578115663,236475.765617588
2017,10,24,23,30,13.4,0,0,0,1,3.6,0,0,0,0,281,51.64,146.66,0.14,1021,1.3,42,0.8,,,,,0,38.2230890598385,236480.747975078
2017,10,25,0,30,13,0,0,0,0,4.1,0,0,0,0,281,54.66,146.53,0.14,1021,1.3,59,0.9,,,,,0,56.0976664347864,236484.069663377
2017,10,25,1,30,11.5,0,0,0,7,4.7,0,0,0,0,0.28,63.23,141.83,0.14,1021,1.4,97,1.2,,,,,0,150.316452411408,236513.901157419
