Hai inserito il numero: 1
276 [ , 0, 0, 0, 0, 0, 900, 2875, 5147, 7328, 9238, 10694, 11574, 11801, 11410, 10324, 8686, 6646, 4398, 2182, 416, 0, 0, 0, 0]  energia max 11801 alle ore 12
277 [ , 0, 0, 0, 0, 0, 788, 2728, 4960, 7169, 9089, 10599, 11468, 8502, 11129, 10072, 8475, 6467, 4239, 2065, 350, 0, 0, 0, 0]  energia max 11468 alle ore 11
278 [ , 0, 0, 0, 0, 0, 384, 2981, 5358, 7630, 9577, 10983, 11841, 7809, 8881, 10406, 8754, 6670, 4379, 2138, 360, 0, 0, 0, 0]  energia max 11841 alle ore 11
279 [ , 0, 0, 0, 0, 0, 829, 2868, 4012, 5784, 7531, 8576, 11598, 11817, 11345, 10270, 8639, 6620, 4365, 2123, 359, 0, 0, 0, 0]  energia max 11817 alle ore 12
280 [ , 0, 0, 0, 0, 0, 68, 203, 269, 509, 680, 8053, 11239, 9667, 4500, 1401, 5603, 6174, 3964, 1843, 67, 0, 0, 0, 0]  energia max 11239 alle ore 11
281 [ , 0, 0, 0, 0, 0, 287, 1164, 793, 7073, 9116, 10767, 11659, 11891, 11485, 10363, 8679, 6585, 2923, 106, 282, 0, 0, 0, 0]  energia max 11891 alle ore 12
282 [ , 0, 0, 0, 0, 0, 623, 2528, 4797, 7005, 8922, 10226, 8403, 11291, 10891, 9847, 5871, 6275, 4055, 1876, 226, 0, 0, 0, 0]  energia max 11291 alle ore 12
283 [ , 0, 0, 0, 0, 0, 626, 2619, 4926, 7145, 9067, 10659, 11521, 11728, 11233, 10129, 8464, 6401, 4101, 1863, 213, 0, 0, 0, 0]  energia max 11728 alle ore 12
284 [ , 0, 0, 0, 0, 0, 447, 2340, 4549, 6730, 8614, 10072, 10934, 9484, 10557, 9504, 7904, 5924, 3733, 1634, 132, 0, 0, 0, 0]  energia max 10934 alle ore 11
285 [ , 0, 0, 0, 0, 0, 496, 2362, 4601, 6793, 8695, 10137, 11007, 11246, 10668, 9604, 8001, 5975, 3239, 719, 118, 0, 0, 0, 0]  energia max 11246 alle ore 12
286 [ , 0, 0, 0, 0, 0, 362, 2141, 239, 345, 637, 4471, 981, 8022, 8631, 8244, 7933, 5851, 3637, 1506, 80, 0, 0, 0, 0]  energia max 8631 alle ore 13
287 [ , 0, 0, 0, 0, 0, 377, 2171, 4409, 6634, 8581, 10132, 11052, 11278, 10787, 9699, 8054, 5973, 3726, 1550, 0, 0, 0, 0, 0]  energia max 11278 alle ore 12
288 [ , 0, 0, 0, 0, 0, 363, 2188, 2933, 6652, 8542, 9847, 10689, 10896, 10504, 9411, 7789, 5756, 3535, 1267, 0, 0, 0, 0, 0]  energia max 10896 alle ore 12
289 [ , 0, 0, 0, 0, 0, 161, 1967, 2514, 6359, 8284, 9737, 10661, 10903, 10519, 9405, 1756, 499, 171, 185, 0, 0, 0, 0, 0]  energia max 10903 alle ore 12
290 [ , 0, 0, 0, 0, 0, 27, 148, 2044, 5184, 8465, 10123, 11016, 11230, 10769, 9603, 7903, 5800, 2604, 1100, 0, 0, 0, 0, 0]  energia max 11230 alle ore 12
291 [ , 0, 0, 0, 0, 0, 136, 1161, 3201, 5107, 6865, 8140, 7310, 8855, 9250, 8547, 6251, 5718, 2458, 867, 0, 0, 0, 0, 0]  energia max 9250 alle ore 13
292 [ , 0, 0, 0, 0, 0, 41, 109, 217, 2441, 6554, 2546, 2527, 4577, 9087, 7743, 512, 310, 149, 81, 0, 0, 0, 0, 0]  energia max 9087 alle ore 13
293 [ , 0, 0, 0, 0, 0, 163, 1868, 4180, 6491, 8488, 10089, 11002, 11187, 10653, 9500, 7752, 5624, 3298, 1101, 0, 0, 0, 0, 0]  energia max 11187 alle ore 12
294 [ , 0, 0, 0, 0, 0, 136, 1837, 4128, 6380, 8341, 9768, 10616, 10786, 10208, 9059, 7337, 5274, 3026, 921, 0, 0, 0, 0, 0]  energia max 10786 alle ore 12
295 [ , 0, 0, 0, 0, 0, 0, 1672, 3926, 6183, 8154, 9713, 10588, 10801, 10209, 9093, 7398, 5288, 3003, 892, 0, 0, 0, 0, 0]  energia max 10801 alle ore 12
296 [ , 0, 0, 0, 0, 0, 0, 1630, 3880, 6128, 8075, 9430, 10280, 10481, 10036, 6942, 4552, 2494, 2750, 718, 0, 0, 0, 0, 0]  energia max 10481 alle ore 12
297 [ , 0, 0, 0, 0, 0, 0, 1012, 1795, 4996, 7805, 9224, 10086, 10276, 9837, 8655, 6919, 4090, 1931, 493, 0, 0, 0, 0, 0]  energia max 10276 alle ore 12
298 [ , 0, 0, 0, 0, 0, 0, 111, 2355, 6308, 8505, 10163, 11142, 11411, 10831, 9569, 7716, 5428, 2930, 693, 0, 0, 0, 0, 0]  energia max 11411 alle ore 12
299 [ , 0, 0, 0, 0, 0, 0, 1487, 3812, 6170, 8192, 9676, 10537, 10721, 10143, 8903, 7125, 4932, 2591, 513, 0, 0, 0, 0, 0]  energia max 10721 alle ore 12
300 [ , 0, 0, 0, 0, 0, 0, 520, 3561, 5832, 7792, 5044, 8209, 6610, 7988, 6714, 6679, 1899, 2260, 364, 0, 0, 0, 0, 0]  energia max 8209 alle ore 11
301 [ , 0, 0, 0, 0, 0, 0, 82, 178, 341, 5141, 7038, 7203, 6719, 1486, 1270, 2410, 516, 122, 54, 0, 0, 0, 0, 0]  energia max 7203 alle ore 11
302 [ , 0, 0, 0, 0, 0, 0, 97, 276, 5550, 7606, 9430, 10321, 10485, 9936, 8637, 5058, 3535, 2157, 259, 0, 0, 0, 0, 0]  energia max 10485 alle ore 12
303 [ , 0, 0, 0, 0, 0, 0, 1184, 3491, 5816, 7831, 9297, 10150, 10286, 9692, 8426, 6584, 4360, 2050, 202, 0, 0, 0, 0, 0]  energia max 10286 alle ore 12
304 [ , 0, 0, 0, 0, 0, 0, 82, 247, 3378, 4765, 7102, 7560, 3664, 2616, 4239, 354, 191, 95, 96, 0, 0, 0, 0, 0]  energia max 7560 alle ore 11
305 [ , 0, 0, 0, 0, 0, 0, 1030, 3290, 5605, 7620, 9109, 9960, 10065, 9526, 8238, 6389, 3127, 1297, 0, 0, 0, 0, 0, 0]  energia max 10065 alle ore 12
306 [ , 0, 0, 0, 0, 0, 0, 682, 3071, 5299, 7221, 7108, 9463, 8022, 7318, 6665, 5744, 3632, 1478, 0, 0, 0, 0, 0, 0]  energia max 9463 alle ore 11
307 [ , 0, 0, 0, 0, 0, 0, 68, 149, 270, 3609, 5158, 4788, 5186, 4744, 2626, 2413, 819, 94, 0, 0, 0, 0, 0, 0]  energia max 5186 alle ore 12
308 [ , 0, 0, 0, 0, 0, 0, 68, 217, 230, 416, 844, 5077, 9158, 8598, 7360, 5596, 3463, 1280, 0, 0, 0, 0, 0, 0]  energia max 9158 alle ore 12
309 [ , 0, 0, 0, 0, 0, 0, 329, 150, 3121, 4588, 6230, 6934, 5604, 8658, 5667, 1006, 229, 81, 0, 0, 0, 0, 0, 0]  energia max 8658 alle ore 13
310 [ , 0, 0, 0, 0, 0, 0, 617, 1293, 3510, 5530, 6811, 7647, 9004, 8305, 7043, 5267, 3132, 1025, 0, 0, 0, 0, 0, 0]  energia max 9004 alle ore 12
311 [ , 0, 0, 0, 0, 0, 0, 618, 2747, 5016, 6966, 8379, 9161, 9245, 8525, 7201, 5360, 3166, 1002, 0, 0, 0, 0, 0, 0]  energia max 9245 alle ore 12
312 [ , 0, 0, 0, 0, 0, 0, 332, 1745, 3455, 5050, 6266, 6926, 6973, 5376, 4358, 3017, 1589, 895, 0, 0, 0, 0, 0, 0]  energia max 6973 alle ore 12
313 [ , 0, 0, 0, 0, 0, 0, 604, 2928, 5406, 7516, 9021, 9861, 9922, 9192, 7745, 5725, 3312, 918, 0, 0, 0, 0, 0, 0]  energia max 9922 alle ore 12
314 [ , 0, 0, 0, 0, 0, 0, 511, 2757, 5210, 7307, 8819, 9652, 9682, 8933, 7513, 5510, 3153, 823, 0, 0, 0, 0, 0, 0]  energia max 9682 alle ore 12
315 [ , 0, 0, 0, 0, 0, 0, 376, 2410, 4655, 6606, 8092, 8869, 8899, 8243, 6855, 4915, 2683, 577, 0, 0, 0, 0, 0, 0]  energia max 8899 alle ore 12
316 [ , 0, 0, 0, 0, 0, 0, 281, 2211, 347, 539, 703, 786, 787, 748, 389, 1910, 125, 56, 0, 0, 0, 0, 0, 0]  energia max 2211 alle ore 7
317 [ , 0, 0, 0, 0, 0, 0, 298, 2382, 4729, 6757, 8203, 8963, 8974, 8208, 4859, 4800, 2527, 430, 0, 0, 0, 0, 0, 0]  energia max 8974 alle ore 12
318 [ , 0, 0, 0, 0, 0, 0, 254, 2272, 4585, 6552, 6301, 6994, 6919, 5422, 4887, 2521, 974, 151, 0, 0, 0, 0, 0, 0]  energia max 6994 alle ore 11
319 [ , 0, 0, 0, 0, 0, 0, 182, 1987, 613, 2105, 4856, 8171, 8205, 7442, 6044, 2570, 1969, 193, 0, 0, 0, 0, 0, 0]  energia max 8205 alle ore 12
320 [ , 0, 0, 0, 0, 0, 0, 112, 458, 3922, 5828, 7127, 7877, 7917, 7249, 5876, 3997, 1871, 137, 0, 0, 0, 0, 0, 0]  energia max 7917 alle ore 12
321 [ , 0, 0, 0, 0, 0, 0, 0, 1671, 1396, 2101, 4384, 2218, 2581, 2433, 3430, 559, 164, 0, 0, 0, 0, 0, 0, 0]  energia max 4384 alle ore 10
322 [ , 0, 0, 0, 0, 0, 0, 0, 1704, 3888, 5840, 7135, 7892, 7929, 7057, 5658, 3765, 1633, 0, 0, 0, 0, 0, 0, 0]  energia max 7929 alle ore 12
323 [ , 0, 0, 0, 0, 0, 0, 0, 1509, 3639, 5531, 6933, 7688, 4623, 3497, 450, 397, 1432, 0, 0, 0, 0, 0, 0, 0]  energia max 7688 alle ore 11
324 [ , 0, 0, 0, 0, 0, 0, 0, 111, 264, 703, 1222, 643, 629, 561, 2386, 1059, 96, 0, 0, 0, 0, 0, 0, 0]  energia max 2386 alle ore 14
325 [ , 0, 0, 0, 0, 0, 0, 0, 699, 3309, 5143, 6604, 7293, 7274, 6457, 5085, 3234, 1222, 0, 0, 0, 0, 0, 0, 0]  energia max 7293 alle ore 11
326 [ , 0, 0, 0, 0, 0, 0, 0, 98, 250, 415, 1377, 3642, 6954, 3985, 2799, 167, 534, 0, 0, 0, 0, 0, 0, 0]  energia max 6954 alle ore 12
327 [ , 0, 0, 0, 0, 0, 0, 0, 1322, 3516, 5512, 6909, 7623, 7593, 6807, 3422, 1657, 1198, 0, 0, 0, 0, 0, 0, 0]  energia max 7623 alle ore 11
328 [ , 0, 0, 0, 0, 0, 0, 0, 533, 1668, 5160, 6501, 3510, 3487, 4925, 3909, 3050, 1007, 0, 0, 0, 0, 0, 0, 0]  energia max 6501 alle ore 10
329 [ , 0, 0, 0, 0, 0, 0, 0, 195, 458, 759, 1486, 835, 395, 1103, 423, 137, 68, 0, 0, 0, 0, 0, 0, 0]  energia max 1486 alle ore 10
330 [ , 0, 0, 0, 0, 0, 0, 0, 69, 138, 234, 494, 314, 1886, 301, 219, 811, 27, 0, 0, 0, 0, 0, 0, 0]  energia max 1886 alle ore 12
331 [ , 0, 0, 0, 0, 0, 0, 0, 927, 3003, 2793, 6273, 4981, 6878, 3565, 1384, 736, 195, 0, 0, 0, 0, 0, 0, 0]  energia max 6878 alle ore 12
332 [ , 0, 0, 0, 0, 0, 0, 0, 70, 126, 210, 308, 378, 658, 251, 195, 126, 70, 0, 0, 0, 0, 0, 0, 0]  energia max 658 alle ore 12
333 [ , 0, 0, 0, 0, 0, 0, 0, 322, 1353, 2790, 2210, 1529, 495, 893, 206, 235, 97, 0, 0, 0, 0, 0, 0, 0]  energia max 2790 alle ore 9
334 [ , 0, 0, 0, 0, 0, 0, 0, 56, 167, 319, 1382, 1142, 274, 960, 1608, 842, 208, 0, 0, 0, 0, 0, 0, 0]  energia max 1608 alle ore 14
335 [ , 0, 0, 0, 0, 0, 0, 0, 582, 1380, 4331, 5589, 6282, 6270, 5481, 4108, 2271, 445, 0, 0, 0, 0, 0, 0, 0]  energia max 6282 alle ore 11
336 [ , 0, 0, 0, 0, 0, 0, 0, 484, 2320, 308, 432, 472, 470, 415, 277, 2129, 364, 0, 0, 0, 0, 0, 0, 0]  energia max 2320 alle ore 8
337 [ , 0, 0, 0, 0, 0, 0, 0, 42, 141, 279, 403, 1204, 718, 800, 1022, 138, 27, 0, 0, 0, 0, 0, 0, 0]  energia max 1204 alle ore 11
338 [ , 0, 0, 0, 0, 0, 0, 0, 312, 141, 154, 209, 2821, 3452, 4904, 3607, 1883, 253, 0, 0, 0, 0, 0, 0, 0]  energia max 4904 alle ore 13
339 [ , 0, 0, 0, 0, 0, 0, 0, 330, 2151, 1514, 2957, 3009, 3994, 2759, 1594, 539, 271, 0, 0, 0, 0, 0, 0, 0]  energia max 3994 alle ore 12
340 [ , 0, 0, 0, 0, 0, 0, 0, 232, 1921, 272, 5162, 5907, 5915, 5229, 3809, 1950, 231, 0, 0, 0, 0, 0, 0, 0]  energia max 5915 alle ore 12
341 [ , 0, 0, 0, 0, 0, 0, 0, 146, 1695, 262, 391, 462, 461, 375, 259, 130, 189, 0, 0, 0, 0, 0, 0, 0]  energia max 1695 alle ore 8
342 [ , 0, 0, 0, 0, 0, 0, 0, 115, 1553, 243, 356, 710, 425, 354, 241, 113, 14, 0, 0, 0, 0, 0, 0, 0]  energia max 1553 alle ore 8
343 [ , 0, 0, 0, 0, 0, 0, 0, 0, 197, 351, 336, 392, 405, 336, 224, 112, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 405 alle ore 12
344 [ , 0, 0, 0, 0, 0, 0, 0, 0, 775, 1818, 4395, 2602, 5080, 1928, 1446, 625, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5080 alle ore 12
345 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1647, 3496, 4919, 5687, 5707, 4969, 3586, 1763, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5707 alle ore 12
346 [ , 0, 0, 0, 0, 0, 0, 0, 0, 528, 803, 1789, 2476, 2324, 1601, 1169, 565, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 2476 alle ore 11
347 [ , 0, 0, 0, 0, 0, 0, 0, 0, 102, 188, 462, 231, 274, 1659, 619, 317, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 1659 alle ore 13
348 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1340, 3140, 4521, 5291, 5329, 4601, 3296, 1565, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5329 alle ore 12
349 [ , 0, 0, 0, 0, 0, 0, 0, 0, 86, 143, 200, 386, 372, 314, 214, 100, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 386 alle ore 11
350 [ , 0, 0, 0, 0, 0, 0, 0, 0, 389, 1077, 4504, 5306, 5324, 4644, 3333, 1596, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5324 alle ore 12
351 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1231, 1309, 1860, 982, 1176, 2870, 2394, 1100, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 2870 alle ore 13
352 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1216, 3083, 4569, 5389, 5466, 4792, 3471, 1674, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5466 alle ore 12
353 [ , 0, 0, 0, 0, 0, 0, 0, 0, 998, 2758, 4253, 5093, 5214, 4591, 3328, 1588, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5214 alle ore 12
354 [ , 0, 0, 0, 0, 0, 0, 0, 0, 73, 117, 512, 351, 350, 204, 146, 88, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 512 alle ore 10
355 [ , 0, 0, 0, 0, 0, 0, 0, 0, 972, 175, 291, 856, 940, 318, 3331, 1615, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3331 alle ore 14
356 [ , 0, 0, 0, 0, 0, 0, 0, 0, 820, 175, 277, 832, 1575, 2462, 3162, 1521, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3162 alle ore 14
357 [ , 0, 0, 0, 0, 0, 0, 0, 0, 101, 203, 318, 2149, 3052, 1955, 733, 331, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3052 alle ore 12
358 [ , 0, 0, 0, 0, 0, 0, 0, 0, 100, 2576, 272, 384, 1647, 312, 213, 1668, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 2576 alle ore 9
359 [ , 0, 0, 0, 0, 0, 0, 0, 0, 853, 2634, 276, 348, 376, 318, 3393, 1703, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3393 alle ore 14
 picco massimo energia  dell'anno 12880 nel giorno 266 alle ore 12 
 picco massimo energia  dell'anno 368 nel giorno 349 alle ore 12 
 energia giornaleira massima dell'anno 113767 nel giorno 266 
 energia giornaliera minima dell'anno 1815 nel giorno 349 
